Tabel 1
EDGAR Country Code;Country;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024
CPV;Cabo Verde;0,31072699860502;0,34140869969573;0,34406643195407;0,32028447350691;0,26577936242244;0,25791933242589;0,22251941324754;0,21105635910567;0,20040484888581;0,19137103239262;0,25881691071869;0,27064623465719;0,2755414699805;0,23731690996282;0,22987231975526;0,29740541126907;0,29315103763387;0,28031807466046;0,25518759331657;0,25657468700809;0,26513085531873;0,28831772572068;0,25263109059988;0,24735456491373;0,25777044684192;0,2605331280422;0,26116956730794;0,26014671735597;0,22918900747897;0,22434258137077;0,22755508765054;0,21975760866648;0,197795547876;0,18215494654189;0,17760322779461
CRI;Costa Rica;0,28060560864763;0,28255352864233;0,28999780555332;0,27092916440754;0,2690328293446;0,24614208108951;0,24188491216326;0,22969223124165;0,22536826718061;0,2117323380614;0,19905155897647;0,19495096735535;0,18875259520905;0,18795617305147;0,18422075928155;0,18324382234386;0,17866202136861;0,17938311476503;0,1734934940513;0,17285549464079;0,16592619377851;0,16366940355968;0,15176110997958;0,15167443898592;0,14871136006302;0,14150285673209;0,14217610489722;0,13962333235429;0,14026681770701;0,13571150890858;0,12830840549259;0,12782390672881;0,12429802869703;0,12610647869006;0,12341366318856
CUB;Cuba;0,31824078992144;0,30006583030203;0,29324085036731;0,31399161929144;0,31972487738725;0,31950111281832;0,31611260820621;0,32509681864235;0,31668971955264;0,30146991039875;0,28651425004903;0,26819561218307;0,25612107841431;0,24155324682105;0,22381442558372;0,2022532634187;0,1862662867342;0,1777191461837;0,16843980707266;0,16787781538421;0,16692569251552;0,16173701615059;0,16099070728101;0,15846759623363;0,15036099584349;0,15082592466767;0,14332521779148;0,13748958626705;0,13553742678011;0,12184533562606;0,12098378179668;0,13077535631297;0,11914870361214;0,11586064781181;0,11878445734612
CYM;Cayman Islands;0,052262497924704;0,053284441498324;0,058109135325424;0,047730409335824;0,060975932005311;0,060760488441657;0,060677983652695;0,055115033874838;0,051112727975876;0,053201954800582;0,044735366823294;0,046122296886187;0,053224825988381;0,048660077600959;0,049095575313413;0,04220407789167;0,042153748993917;0,050259174635852;0,054519218859228;0,059717522518967;0,066282299692606;0,053938938267187;0,051217469623673;0,056727943523458;0,058922482422262;0,061622085707298;0,062502941389321;0,064391653265061;0,067548085830817;0,081593171977381;0,07330884268959;0,066513271190005;0,071565111811414;0,068839631105006;0,071155135442487
CYP;Cyprus;0,34787765512137;0,3787460576994;0,36913229372682;0,38270630451553;0,37616643018772;0,34186733280029;0,35682889871643;0,35132183428412;0,34581407499541;0,34118327188637;0,33255392661738;0,3170466480545;0,31406877829289;0,33054262665923;0,31316211433373;0,30225901450585;0,2923573631637;0,28748850361681;0,28344257566423;0,28361971486222;0,26783563977995;0,26054161865074;0,25411050387751;0,25055029732593;0,26844293691393;0,26164667001194;0,25783888350408;0,24945797453893;0,23217620812669;0,22033294887519;0,21843465825895;0,19936781704619;0,1923211165385;0,18823017030207;0,18669198116573
CZE;Czechia;0,6918194990326;0,70592143240971;0,67874799536379;0,6529433665518;0,6048401616249;0,56577053151297;0,56075604195481;0,55160500423127;0,53131540021015;0,49650125014389;0,52401786185955;0,50934353379531;0,48345873634375;0,47745160519466;0,45818594857163;0,42204813647601;0,40024396665798;0,3839220199574;0,35898374234932;0,35924897365522;0,35423907581903;0,34209762361659;0,3343322767334;0,32360724793985;0,31208541905234;0,30098050411574;0,29595543663984;0,28305472055157;0,27197324892272;0,25149511991654;0,24497807374482;0,24599975206896;0,23607461658035;0,21085744468554;0,19233970337004
DEU;Germany;0,36710787086275;0,34206810084797;0,31769924605606;0,31699351111997;0,30511401563215;0,29836084452266;0,3024276103657;0,28696477399769;0,2759390605421;0,25973029797974;0,25143836031707;0,24943167544981;0,2452728276435;0,24716573242761;0,24021962964403;0,23188266847949;0,22478540050342;0,21225896834448;0,21010940368262;0,2072710490514;0,2093522324115;0,19559122815465;0,19699666508795;0,19988093207649;0,18744164824276;0,185423770857;0,1818008425537;0,17378045335968;0,16584953420712;0,15404779097465;0,14886502531742;0,14872007485523;0,14380900888526;0,13036516394534;0,12851482751078
DJI;Djibouti;0,7403341206426;0,89671472711187;0,64683530595675;0,53240070632772;0,73832507669063;0,64421128486794;0,76294559925806;0,71929049958244;0,73884837543554;0,73074932292164;0,57294977638666;0,58828424557008;0,60507847968374;0,57515430550904;0,55244200259456;0,5190870423766;0,44323710887461;0,43104603295712;0,40339012993616;0,51404859455619;0,58991466217391;0,48259721603202;0,50077783674793;0,48533810454966;0,45744379263678;0,41396520424584;0,38311842689814;0,35360967516342;0,34923052190502;0,351255931915;0,33787399947194;0,33821166554429;0,33368582966193;0,31650008393386;0,30075386779
DMA;Dominica;0,10092456759998;0,099289368189219;0,097600933506003;0,11661888143546;0,13189018899946;0,13718972353885;0,13980926414809;0,13432982868576;0,10168343231853;0,12886779567591;0,11829886012803;0,11864506500054;0,11671475948003;0,1177943831377;0,11721886246711;0,11537494594917;0,11417424116534;0,12061485184899;0,11118917283198;0,11396459786553;0,11645374851339;0,10317847912502;0,099676695338034;0,10433472077112;0,10817910003248;0,11652245967224;0,11953323641898;0,12126176141331;0,11986621094912;0,12814506638577;0,1429007123031;0,13534316464606;0,12688650811743;0,12279085782479;0,11987182189326
DNK;Denmark;0,29300604175596;0,33358583205797;0,30230423705164;0,31320963913288;0,31213581913782;0,29153995698838;0,33282138319532;0,28735273865144;0,26674650120248;0,2486844196946;0,22670845670871;0,22966809523256;0,22593889528568;0,24256558109419;0,21707153741336;0,20075709838117;0,21449303191932;0,19934143113506;0,18938969343458;0,19245249916867;0,19062105830706;0,17232197729164;0,15785361743903;0,16037266423451;0,1462472313345;0,13713116927279;0,13785664350996;0,12766382050355;0,12524081885647;0,11373691796044;0,11012749153967;0,1059415555463;0,10022751665745;0,091651449898554;0,086854223843336
DOM;Dominican Republic;0,31782769635913;0,33005903911463;0,3179965875443;0,29722053674421;0,31550157564839;0,30920790109903;0,30838854234946;0,30730366196112;0,31361579091579;0,30276085417634;0,29524481784875;0,29455049089445;0,30579248244979;0,28670444035846;0,27405341351807;0,26118925095338;0,25765161050723;0,24836217821393;0,24242929666986;0,23683771653353;0,22803445823136;0,22339628234467;0,22305390679895;0,2107235632304;0,19965948017075;0,19947723399435;0,19383006228201;0,18285481843916;0,18126965417066;0,18654999480007;0,19758565271182;0,18678460499402;0,18921114638108;0,18877174921218;0,18628999435135
DZA;Algeria;0,44352517454094;0,45168340157503;0,47740587908314;0,4978770701421;0,49711109307688;0,50595629467776;0,4829215550623;0,44769727064237;0,4233362958055;0,42247314451314;0,4302317025885;0,38850312048752;0,36701201355867;0,37758588118725;0,35664697102701;0,34947041353589;0,35721269444257;0,34574601877449;0,35350978820716;0,34149176017243;0,34071557921881;0,34296113117219;0,36411867088366;0,36338728994552;0,37054452405614;0,37521159633517;0,35774122829808;0,3602717122889;0,36889082925123;0,3754924024166;0,37404571483226;0,37891489699314;0,38060410956135;0,37000880928545;0,34876148632849
ECU;Ecuador;0,37044239695239;0,36190483979086;0,3782333827566;0,37991701127858;0,38452787933237;0,40052693378853;0,43234386644976;0,42525257885927;0,39501620819595;0,38466134960799;0,36666718557481;0,38439096038987;0,36790563562382;0,37343213527473;0,37638169012928;0,36291902852516;0,3641724430925;0,35887499354471;0,34629446139067;0,36704480958292;0,37552134256874;0,34918218735537;0,3317759278205;0,32466755509762;0,32011068674967;0,31404089896559;0,31264662997429;0,28878720623528;0,28867116164379;0,29001814155526;0,29303180239203;0,28665769640373;0,28021900983016;0,28384250945491;0,29429497474618
EGY;Egypt;0,31906869475592;0,33634771816583;0,32801561968664;0,32238437159842;0,30186458999014;0,30679706228251;0,31012389573038;0,30601608149174;0,29716981512558;0,29933118610273;0,28172811266882;0,29058477591905;0,2917914362526;0,28933520075851;0,29578525088508;0,30488535574473;0,29850408977407;0,29318892471311;0,27642229244191;0,2709105383326;0,25763482590478;0,26136665060062;0,26780279914249;0,25720672826278;0,25378141545685;0,24794111280016;0,2470867388723;0,24597011272096;0,23053713293922;0,20197623257375;0,20060830187183;0,20394987324879;0,19017882228382;0,19339560776427;0,19748338362405
ERI;Eritrea;1,3252703345337;1,4586852537782;1,6787001832809;1,2568227906484;1,0904248826671;1,0950686565589;1,1084605930553;1,1067379497179;1,0354541809792;1,0588206625576;1,2297270510429;1,1137082499664;1,0719487353927;1,1257402055692;1,1244368876155;1,0900739195473;1,0706962577639;1,0989140959078;1,3509157477531;1,2178659054075;1,0975385850346;0,91755391522239;0,91137158813253;1,0231389342599;0,78851272934184;0,99880900322561;0,94352529567204;1,0488952552406;0,94533409059935;0,91956018992186;0,93089761779712;0,91799517094934;0,88975285122831;0,86427391023256;0,86986005268785
ESH;Western Sahara;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ESP;Spain and Andorra;0,23800393910977;0,23856198750895;0,24249378109252;0,2335886591692;0,23798445897806;0,24370730206371;0,23178278739776;0,23969948046587;0,23660343951295;0,24247130242019;0,24163583735613;0,23105329154744;0,23530082079566;0,23359230273336;0,23578079661044;0,23537003938592;0,22198202614764;0,22269583324162;0,20397315317437;0,19180491719054;0,18515745607624;0,18619356528977;0,18915534736672;0,17619543434378;0,17285090023252;0,17180768552701;0,16305990056779;0,16515379203847;0,15776356098858;0,14641235844861;0,1438522255262;0,14384904285148;0,13723202249944;0,12504623026143;0,12070736099191
EST;Estonia;1,5013141453342;1,5003104401958;1,4280425951551;1,2698729615869;1,3046983290609;1,152704807331;1,1429996468774;0,99255407723963;0,86986864668387;0,81211988472892;0,75108922220922;0,72551312475199;0,65665140657388;0,6676342245101;0,6407129555348;0,58332383087944;0,51676585512561;0,55858021026281;0,54416625209355;0,55259219709935;0,66149141139231;0,61747793557116;0,57293015840464;0,61857704381397;0,58242685912083;0,5362887903743;0,50792001090328;0,5090151386139;0,5231579877539;0,35118103098663;0,29139808038916;0,283872818668;0,31806518031095;0,26219320127007;0,2478776951269
ETH;Ethiopia;1,6041285861007;1,7504768487613;1,9690265621504;1,6147306408381;1,6281101297638;1,5596292438037;1,4573914050806;1,4601707349437;1,6144943360673;1,5369765956111;1,4111805617413;1,3953615711667;1,503842001219;1,5248240632435;1,3804891662572;1,2803405642705;1,2254925112309;1,2042510457247;1,1405637017606;1,0904381236273;1,0140010073735;0,91106853969213;0,87296914852089;0,82039025531871;0,77739266441653;0,72656123012205;0,69347555789385;0,64750209450033;0,62477443123866;0,61621628506641;0,60660324250592;0,55974472352338;0,54198206485589;0,53094645405799;0,50248557666091
FIN;Finland;0,3774536485848;0,40310388583872;0,39830705987643;0,40991502268655;0,43304356164645;0,39780958211863;0,41568212966727;0,38131346983057;0,34912987257554;0,33123970370735;0,30720391882637;0,32346405496921;0,32714288029252;0,35395127640901;0,32662504146519;0,27179531907014;0,30388082862154;0,2825122194607;0,25116260921107;0,26037936518989;0,28627266395219;0,25182305007385;0,23497407513574;0,24048689352057;0,22774266947707;0,21364529955754;0,21778112326638;0,20083201377342;0,20308514885261;0,18964799999319;0,17732808093614;0,17606210686857;0,17059409850392;0,15879634822683;0,15519953122005
FJI;Fiji;0,33898941698394;0,33071477722351;0,3329169989604;0,34949272072779;0,34824741956948;0,34515518618598;0,3358020335349;0,3486615263284;0,33980134889399;0,32378018405967;0,35148846591424;0,36213950934312;0,31459046330964;0,33880111328156;0,3770072928513;0,34649189052257;0,35603660039132;0,34425009700982;0,29344911756357;0,27057935317577;0,33194317273425;0,27505537417335;0,26779966857987;0,27475241411717;0,23251004249624;0,22785868958278;0,22195500229318;0,21100627249129;0,21439978548172;0,22210870062035;0,20857950369373;0,24219312297312;0,21523795671368;0,20994934350745;0,210328839531
FLK;Falkland Islands;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
FRA;France and Monaco;0,23573226989258;0,24635992962388;0,23629289397144;0,22735659381669;0,21963799048849;0,21906422535835;0,2233848297555;0,21238695709484;0,21002636916751;0,2003374843933;0,1923340076871;0,19029410479529;0,18606677885111;0,18550990426269;0,18084400435243;0,17772660688708;0,16866188349689;0,16284168460501;0,15994391671027;0,16004924297644;0,15988814945938;0,15069529030631;0,1510842521675;0,14829250125703;0,13659537094152;0,13687814003339;0,13609063196325;0,13412154406657;0,12814759560014;0,12325549133263;0,12046985504383;0,1209338902179;0,11415478211243;0,10592841678958;0,10142426600079
FRO;Faroes;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GAB;Gabon;0,8692519417039;0,7861448605327;0,86470362211672;0,8580546738984;0,80983701474592;0,8624094956408;0,9376653505156;0,81893225429194;0,91993545212628;0,96191409364412;1,0088977329417;0,99015349287979;0,95995552926472;1,0461267228613;0,96122801887163;0,88079895388238;0,78065403893089;0,63641128743686;0,70792518880855;0,68759363581166;0,65909753233397;0,60661405374401;0,57324961782232;0,53654375659624;0,51884216321671;0,52039130602041;0,51079030956101;0,46694983972141;0,43129812830932;0,45825542609994;0,46293940934167;0,43540990969507;0,43952819335743;0,46378918419448;0,45473130922713
GBR;United Kingdom;0,39618767646589;0,40588275415789;0,39519360531188;0,37545533361345;0,35527171609059;0,34524235083409;0,3462543639133;0,32108440112003;0,30834600943495;0,29400248996278;0,28193555269007;0,27725583836586;0,26540466760499;0,26085167172347;0,25280516687784;0,24368366049971;0,236293781472;0,22593021446063;0,21917412436442;0,21061691960615;0,21102922667405;0,19388622861078;0,19785715111414;0,18993823018061;0,17115374090931;0,16226459308525;0,15153902507166;0,14419841048526;0,13968788214531;0,13247780961964;0,13396602106476;0,12816389088415;0,11819932508551;0,11140327947549;0,10636301587453
GEO;Georgia;0,65808401946872;0,6686711397634;0,99632210899061;1,1797707863161;0,9537062834122;0,78432049645402;0,63966203261367;0,54575202635854;0,50178585389322;0,46793997941185;0,48318362955661;0,3945656015505;0,37676017467311;0,35877086928867;0,34862278149301;0,33675979459853;0,32526361172147;0,31058577044467;0,28198093507307;0,31751468239218;0,2850155332539;0,29514944909549;0,30077985892689;0,30421394920459;0,30710816973012;0,30173261175128;0,2989776734776;0,28558552302501;0,26706760503373;0,26425476694553;0,27645053218005;0,26457743575864;0,25317166601259;0,23414394565366;0,21342463102143
GHA;Ghana;0,24422616003458;0,23707836918355;0,23985816951822;0,23542226002954;0,23582705381104;0,23427381457154;0,23617738800108;0,23284308479563;0,25109844052074;0,25517427766809;0,23784375919548;0,23774363869607;0,24703132329738;0,23038467423269;0,21701635335436;0,21398585019351;0,22297469149011;0,21965646405585;0,217677515615;0,21813369004266;0,21391069065126;0,21071144493498;0,21270093883624;0,21195901468784;0,2073111793029;0,21105036599362;0,20819509239924;0,21367901311961;0,21180779813775;0,20986303500592;0,2234867659835;0,2165509868776;0,21035411776327;0,20353517337581;0,19781620046418
GIB;Gibraltar;0,24000455308321;0,33562115726636;0,39466494171762;0,39135011862747;0,44006205740428;0,41786897310509;0,41484486269807;0,40244504280129;0,40741047825765;0,40820010230885;0,40881611713554;0,40644502589664;0,40287936575614;0,3957434804456;0,41655624834856;0,42066600424415;0,42846853259647;0,41110118587177;0,42431812554275;0,48428353295688;0,47789717277491;0,45967139085091;0,46490454862269;0,47809061510007;0,50265532701262;0,53788551302387;0,51151928778996;0,49538927068736;0,49559635581915;0,49560399457767;0,4768603771211;0,48046259296847;0,47640346054709;0,47179929738071;0,47628316124134
GIN;Guinea;0,50908628323046;0,51866641212058;0,47105514805652;0,47013818451078;0,48140937832895;0,47603716871117;0,51648910863328;0,45276541046906;0,45766103152319;0,50266839535468;0,52824000430954;0,52279707678145;0,51633304936456;0,53220287833526;0,53862130156702;0,54317482270023;0,55947144770047;0,54258990756382;0,54383702071576;0,5723198277412;0,6152831840314;0,5915246895211;0,5777301023333;0,57066972552383;0,56862478636345;0,58464306586435;0,56006313287377;0,52546213895611;0,52411438621377;0,53722469675243;0,5415216169673;0,52892330875265;0,53730237299931;0,50870603116241;0,4923315916425
GLP;Guadeloupe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GMB;The Gambia;0,33107807332699;0,34455303858013;0,32736716119016;0,32144337629213;0,33470860096158;0,33549967224687;0,3330745144487;0,31799184381164;0,31570962674722;0,30840600181625;0,32240182221231;0,30323755803864;0,31983432103902;0,32897841543328;0,31937851703016;0,33497428375433;0,35083651906482;0,34798956385515;0,3435020184116;0,35668656326111;0,3453963120474;0,34744579252283;0,32950988384059;0,33556568343615;0,3616513479533;0,36426004042212;0,34858569469704;0,32282813297526;0,27688922677999;0,26715539266225;0,2569755848393;0,24328989238258;0,24060690760617;0,23289520136812;0,22213834141046
GNB;Guinea-Bissau;0,87233707581997;0,86746169107135;0,85460190235566;0,8532063938828;0,8427199691518;0,83287882074128;0,75512773666183;0,70741479084337;0,91748840063019;0,8207258143399;0,83077273044131;0,77959776191212;0,76795702378634;0,79475544443769;0,7934775761485;0,7652466734337;0,77919618617543;0,79659144487578;0,78762962380717;0,81193428010973;0,80716167621796;0,74622490256128;0,7899592465793;0,78717541069219;0,74289359500084;0,7358293536409;0,71365357170838;0,66066908709793;0,65969212052084;0,63851661072684;0,62676724603885;0,60384708340395;0,58253153131688;0,55825435626183;0,53993491858573
GNQ;Equatorial Guinea;0,34777345668094;0,36533513167367;0,27456626303636;0,27008580846805;3,0660908942718;2,9718807082147;2,9614168337033;1,697004269167;1,7018304276435;1,4822207048361;1,4580510223297;0,98663599599217;0,64908582433114;0,63690299947608;0,63716224031395;0,5258747960255;0,53040545964819;0,49246809211276;0,39168992247703;0,3263615873845;0,37444569350838;0,35281774766816;0,32134941615049;0,31588312927123;0,3162956039471;0,35336325715314;0,35746377554966;0,33879418454358;0,32671203890118;0,32537106825833;0,33305582627095;0,31426122421855;0,29881371226822;0,27513311393825;0,2756621012456
GRC;Greece;0,35813441100468;0,34654851678343;0,35074481723069;0,35639223755694;0,35810252360053;0,36542020021556;0,36340701548608;0,35452007987404;0,35565608351229;0,34977198737898;0,35382944866491;0,34033559423361;0,32651515400082;0,3170241795639;0,30107156726151;0,30248905557709;0,27646479977209;0,27663441470928;0,26670544333792;0,26519465469678;0,26519123324527;0,28665588504025;0,29965777405933;0,28415306052771;0,27360333364952;0,2695665981843;0,26527681688898;0,26278910730434;0,25033937902739;0,22850782522993;0,22161290948558;0,20741114053;0,19912927334011;0,18409209503752;0,18230246849612
GRD;Grenada;0,10449115790599;0,10357906292673;0,10675067925898;0,11705749121414;0,12736720963935;0,11778361978164;0,11766024952102;0,13738678574438;0,11302764479242;0,10727993521503;0,082998979031769;0,085808391944319;0,087320478885865;0,085001946294123;0,083204926545202;0,077150799714527;0,087269010299825;0,088545929927867;0,093357375051491;0,10496122340275;0,11376153657734;0,094722773613347;0,098064821407815;0,1144475861117;0,099316152230903;0,097765129839688;0,10029585793898;0,096566417275964;0,10097743942663;0,11987182965466;0,12355380943521;0,122332502266;0,11950386799666;0,11645882872581;0,11599257435795
GRL;Greenland;0,028833517978627;0,028840548644181;0,030423240178421;0,031944159537366;0,030075875396121;0,028935003960404;0,028447184102145;0,02792856045444;0,025883811604474;0,025448634384522;0,023461816038669;0,023237491228427;0,023409444408068;0,02255180917608;0,23621201088578;0,22735551949071;0,21985265241704;0,21185935066739;0,2046014165416;0,178843818877;0,20241296987376;0,21506746935943;0,1710850209125;0,17299957736475;0,14951649891637;0,16439541558675;0,15606371512704;0,15254576044853;0,1529229029483;0,15278722600275;0,15324575634581;0,1561743667418;0,16367355827907;0,16090431089804;0,16320003563859
GTM;Guatemala;0,19083136063886;0,19244716225717;0,1991477478061;0,20445898062105;0,20132822014151;0,20623016929052;0,20016367090246;0,19880319159865;0,20941488570986;0,20778081965366;0,21098237962166;0,21455269693;0,21675918002016;0,21021964961959;0,21100034636433;0,21520058869183;0,20917290207784;0,20475481085696;0,19426718861085;0,20300848337155;0,19802054934317;0,19405588423891;0,19482561940394;0,19846946179557;0,20022632418005;0,21033149796691;0,21393391507804;0,20463949084633;0,20996207336472;0,20892097071652;0,2053036405113;0,20430582577225;0,19134919977508;0,19152623141143;0,18677136474453
GUF;French Guiana;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
GUY;Guyana;0,64953431816487;0,64665136746764;0,6121253446516;0,60107113334247;0,61322820592307;0,6502965190267;0,61586134192034;0,6124591199066;0,61286498474648;0,60647086519639;0,57235658123677;0,55298917309476;0,52375827225505;0,55969779776605;0,54214035619084;0,50823962145843;0,45676451142544;0,46988306276657;0,47213087555437;0,46742493778495;0,47560016372061;0,46752166505345;0,46964382008944;0,46935246029791;0,49171722329813;0,49908757487034;0,48853255166332;0,48665208422755;0,47285584768543;0,47970057601049;0,40277585683905;0,33836202391271;0,25580094514059;0,21070325973328;0,14923649523614
HKG;Hong Kong;0,21772080066321;0,22503006322096;0,23676716607843;0,22768421427906;0,18687416012983;0,18452380916145;0,16634272556999;0,15182057562811;0,19628176168419;0,20436146253483;0,17562236007044;0,17412992597866;0,16766665197871;0,17558273106966;0,14893477985626;0,14582042212425;0,13474780339369;0,13215499405672;0,12606503995468;0,13491472449081;0,11905323470422;0,12090241299583;0,11769343926873;0,11773846444654;0,11776603040747;0,10785197559606;0,1074963033037;0,1017919681133;0,098934656520191;0,099704354731928;0,086309841585987;0,081955386938791;0,080015355646909;0,081827581598973;0,080957532735451
HND;Honduras;0,39033907717739;0,40831953551601;0,40033134871534;0,36645710813608;0,40083118964547;0,3933249906631;0,3989585789434;0,38644551380616;0,39137252845323;0,37503935087476;0,36420131847197;0,38985289041154;0,41390553817452;0,44232229928839;0,44688785829962;0,39884598132191;0,40283310859836;0,40883067490203;0,39915641313223;0,40905793231675;0,39572609070663;0,40788188999864;0,40531363509976;0,40197174769234;0,38938482473793;0,39479496112336;0,36320726148808;0,33793313167224;0,32326751079347;0,33808771459354;0,35987088898503;0,34058837866398;0,33402835785253;0,34542220858501;0,34189940155589
HRV;Croatia;0,29369867817554;0,29117754306735;0,30106560093047;0,32517118366394;0,2954040998086;0,2829189046716;0,27622729655156;0,27426516099752;0,26711545129618;0,28028697272532;0,26698788042813;0,26972875165347;0,26195188342575;0,26217456213483;0,25589098783426;0,24580459869662;0,23735405881746;0,23769083971054;0,22464793210871;0,2264728528476;0,22575032089613;0,22360979659607;0,21590033140885;0,21277846406361;0,20860673337661;0,20903889766898;0,20627074931067;0,20488442807001;0,19110111395598;0,18751131807746;0,19998123393943;0,17827243643626;0,16523056062317;0,16881437325217;0,16284993769858
HTI;Haiti;0,26794722689131;0,27022080906469;0,30080633035307;0,30695012211412;0,3281381176227;0,33271286552921;0,33157317633425;0,34244511411567;0,34277848697569;0,34078545912344;0,35679955111259;0,36168188402238;0,36934214336935;0,35942749434014;0,36223974361269;0,35799744359508;0,35712985376017;0,3584708169495;0,35279145678139;0,3380220534988;0,37942105985861;0,37786199828123;0,37604091226273;0,36852543894318;0,36677747871784;0,37127615278944;0,37280733758018;0,36431149012781;0,36482849779906;0,36814143707253;0,37217792112365;0,37756291750199;0,38450981208163;0,39572956122105;0,41814629693425
HUN;Hungary;0,43645940133853;0,46462045642935;0,42627191425537;0,4331034160836;0,4197091334485;0,40898527399964;0,42074423368724;0,40171391152413;0,38431771080171;0,37563594381843;0,34711026751066;0,34187869824754;0,32016500806368;0,31947059935491;0,30126756002703;0,29006879011012;0,27591931778412;0,26625109066088;0,25580139316025;0,25178812087591;0,25185238325005;0,24458055401867;0,23447493526594;0,22071731533192;0,21225705766979;0,21429625913994;0,21171749709891;0,21233915187651;0,20176538947136;0,19258334953156;0,19662992417161;0,18675832570528;0,167892257171;0,15740339505632;0,15532381517966
IDN;Indonesia;0,37803318667051;0,3752706481765;0,37028707448814;0,36496783172049;0,35591764386821;0,35271397034509;0,34533102874888;0,34751780577323;0,39891891622967;0,40634131116558;0,39206049003156;0,39537241693523;0,38341895014838;0,38600509196175;0,37525212059431;0,35979289640814;0,36027719328127;0,3515846436392;0,33310113766864;0,33405767166096;0,33171966298659;0,35552447836021;0,34350651142398;0,31216947803284;0,31328064725904;0,29913617168446;0,28427075544607;0,28782531443821;0,30293027548749;0,30556910966773;0,29582350133051;0,29379534356843;0,31772434373672;0,3229420919996;0,32270101254445
IND;India;0,71033231702904;0,73334105358704;0,71163271895493;0,69462664756216;0,6753204293928;0,65396841307709;0,62625799979544;0,62257507991766;0,59680503368711;0,57024456158167;0,55978662405622;0,5409755412035;0,52920887726823;0,50364186453695;0,49135568523727;0,47111730029102;0,45753919063337;0,45242603665958;0,46251836666783;0,44760865363202;0,43277168995369;0,43173561173436;0,43503887750109;0,41385777729429;0,4078887684503;0,38420368478422;0,35956101044676;0,35089493847147;0,34272177265587;0,3305717554604;0,33347584934282;0,32672549680213;0,32337280050821;0,31445490913242;0,30694906821292
IRL;Ireland;0,56688842191026;0,56250515259615;0,54530652525546;0,5378235025736;0,52114104644242;0,48109718737999;0,45907664634324;0,42293506090555;0,4052220191631;0,37773593575678;0,36361355335336;0,35658878855357;0,33195584468557;0,32385713081172;0,30264984874516;0,29370295338731;0,28131308395867;0,26217151108341;0,27180552557707;0,26796147633505;0,25964988357047;0,23961993792649;0,24566365892606;0,2371867146298;0,2164514402862;0,17786698658367;0,18353991249579;0,16466703193636;0,14720006699076;0,13611625289229;0,12240649869915;0,10896514184914;0,098402567119655;0,098454220637861;0,096170559798402
IRN;Iran;0,62726445556051;0,63158236380501;0,65050234834604;0,65770715966126;0,73478577571692;0,71883274090576;0,70423670413171;0,71559706143708;0,67895037744613;0,70350315327031;0,70582099360533;0,69684062083675;0,66511542929754;0,66621501265921;0,6688327294204;0,69382936223302;0,70803744115007;0,67719924387874;0,69030486650848;0,7025894971015;0,67276475273063;0,66273572195551;0,67979107657882;0,7083829552047;0,68662514876335;0,69055165476169;0,67023064171107;0,67491137327303;0,67938414475809;0,72927365306031;0,72047613999094;0,73652201169488;0,72119912297459;0,71446610771453;0,70698824865049
IRQ;Iraq;0,90983347542157;1,1553128397453;1,1848191605569;1,1635420603442;1,2181751875121;1,1936032396111;1,0009916144173;1,0592196354834;0,703547125083;0,55750975290535;0,54103999861872;0,57543059744446;0,58640110998693;0,82907038899872;0,60681327347447;0,57463911749224;0,5427321138313;0,50116598970084;0,5142166175578;0,54336766704063;0,57388441002155;0,56720957594828;0,56359783206085;0,54835191133845;0,53656506550642;0,543496199341;0,56349770478926;0,59925482019952;0,61410597245425;0,61402822582863;0,63972927486801;0,65980158841057;0,67424973212671;0,68086929620791;0,69216068029789
ISL;Iceland;0,43172433372236;0,43019766935979;0,33554326375283;0,34314665081117;0,34409498853919;0,3262654586663;0,33976593706063;0,31562709087204;0,3065181135247;0,29928477684624;0,29315089217427;0,28978606082763;0,30208614589918;0,29388110824291;0,27804998650833;0,25661386542623;0,2519085496832;0,25115979041614;0,26098953387012;0,28352773524631;0,28801358425597;0,27509985284753;0,27186650244849;0,26213800789731;0,24437111960355;0,24385065679419;0,2065984601112;0,20511614014559;0,19415023233738;0,18468289007443;0,19348015785894;0,18562789151982;0,17198771776264;0,16068867734626;0,16123110410645
ISR;Israel and Palestine, State of;0,35512960796731;0,33570648856604;0,33195358818919;0,3468189412766;0,32619487987201;0,32561740854665;0,32676493166743;0,32345555587831;0,31453460812823;0,31134295216854;0,3106697842097;0,31205972236596;0,32944277514782;0,33085938054089;0,31275130109889;0,29036709893362;0,28854328849446;0,2812288082073;0,27698020307469;0,26707894268223;0,27170220144783;0,25697911759156;0,27061403992434;0,23531543718583;0,22025382702099;0,22441761861575;0,21518753516561;0,20674397196397;0,1911038853091;0,19023695072544;0,18708741600223;0,17051988523158;0,16750701752222;0,15944961372632;0,16227131321811
