Tabel 1
EDGAR Country Code;Country;1970;1971;1972;1973;1974;1975;1976;1977;1978;1979;1980;1981;1982;1983;1984;1985;1986;1987;1988;1989;1990;1991;1992;1993;1994;1995;1996;1997;1998;1999;2000;2001;2002;2003;2004;2005;2006;2007;2008;2009;2010;2011;2012;2013;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024
AUS;Australia;24,579376746991;24,606233240046;25,126834632815;25,313891694038;26,047633920986;26,403203744719;26,315948132569;26,484526018889;25,559744451751;25,547198532035;25,72544612097;25,615530909941;25,835080071858;24,64687084918;25,203162401084;25,643187731914;25,560422050131;25,783973826327;25,999804487788;26,858160501634;27,034158643691;26,835940319685;26,622799708133;26,575820436024;26,514231980517;26,67765333993;27,108277563603;27,513478381679;28,350220344381;28,403608189344;28,622358171499;28,816305856899;29,008805556896;28,116395556833;28,856741346398;28,520734943888;28,406736758349;28,273442135291;27,664177849923;27,491224667978;27,068256336127;27,168168767774;26,941392076936;26,129877993759;25,440165379923;25,242027587612;24,70252281139;25,068608688066;24,546243774873;24,120640807945;22,81846643769;22,418935333808;21,994105435693;22,349948740866;22,257703709477
AUT;Austria;9,5261632720368;9,9010944734024;10,151477128087;10,611525728207;10,291281968548;9,9454077926694;10,655142992723;10,320035395163;10,595794025115;10,962840483114;10,7282238764;10,252303253936;9,9701173381596;9,9522585351942;10,271250889734;10,442787613317;10,222637331578;10,224664173671;10,044699091577;9,9155004715776;10,380371849585;10,861816056056;10,082918665368;10,004583543754;9,9904268202965;10,29754042555;10,76081765038;10,642590154892;10,64768589623;10,378466575072;10,370373448031;10,938330495432;11,108717798317;11,638320271153;11,675367124928;11,682916901889;11,344780797485;10,948896914911;10,865039681571;9,9159629575493;10,597096293329;10,322860966635;9,8593427279732;9,8499060543033;9,3615866233131;9,4786191518933;9,4925895359909;9,714173157472;9,3457827319004;9,4834955214555;8,7646112108106;9,0987494475205;8,6247844107374;8,0982176665712;8,0135331275054
AZE;Azerbaijan;6,2819851390587;6,222322257197;6,4485687234093;6,7738783776094;7,0969942923442;7,4656341180404;7,5367224837454;7,6417034815095;7,87663484799;8,0084920994867;8,2342817089369;8,3042290518643;8,3119710376522;8,3393347209327;8,3462661725624;8,3368581456164;8,3565531516972;8,373376783496;8,2072855325138;8,0831078005027;9,3435791239415;8,9512978837501;7,4049456372529;6,4648979604139;5,6611003267327;5,4879419456477;4,7442864539077;4,6122549679197;4,628916870223;4,7133047366084;4,886007898801;4,7610576838576;4,6966858519765;4,9860478067996;4,931466504762;5,216237357977;5,3554035030733;5,3446503440752;5,7971408041764;5,0989274012418;4,9250180141157;5,130312396212;5,399787294794;5,4620044279988;5,5866410187934;5,507834527955;5,418682286523;5,3345672593526;5,3543849141144;5,5861877691713;5,3797233610335;5,560083196286;5,7780198538484;5,9100604358136;5,613000608942
BDI;Burundi;0,6137291527652;0,60352389715958;0,62434151105195;0,63335518888641;0,63237795799859;0,64584646183999;0,63770359681479;0,62704602550773;0,62050135891129;0,62407108086574;0,54984019506677;0,48863913960852;0,48647616633313;0,48305627081816;0,48737741925679;0,46402349568998;0,48900928864404;0,48113866948572;0,49395485337923;0,48689103690289;0,5625564416546;0,57370897387814;0,5536020471728;0,55230097621897;0,538604688389;0,55119661181464;0,56166957576222;0,56376362287628;0,55385709546941;0,47561149656073;0,47679269213385;0,46281382825348;0,44543885115369;0,43773775457207;0,44488578120893;0,44592429017789;0,45794502612577;0,4768912396435;0,45923291367068;0,47234002241034;0,49767711466136;0,51240293809853;0,49691030931697;0,59899835417238;0,57662390831616;0,55799449045842;0,57257778817205;0,61795060419047;0,62562391106166;0,58374280227165;0,56634146556587;0,64234644792131;0,60827303432365;0,62741679238927;0,62717634866341
BEL;Belgium;17,365748358895;16,316615161201;17,453010280091;18,001361612748;17,986053976686;15,9518511047;16,874190093439;16,703563010281;17,102624720294;18,016370475683;16,906856447429;15,708400188872;14,853284549486;13,901584901607;14,303830976929;14,03189254633;13,985334261667;13,873798052914;13,889855351477;13,947440464431;14,048148459255;14,406402568542;14,126123452227;13,87681061777;14,542845608327;14,598738602915;15,109756601913;14,73875484062;15,083003361966;14,673518617837;14,774031722848;14,74544849681;13,943658597947;14,234064913209;14,038001977041;13,645287319224;13,227327700573;12,890034541806;12,949526889961;12,159163917852;12,843848497976;11,795499159199;11,554008552366;11,588707292551;10,919854495558;11,268031639416;11,102190490845;10,856358405172;10,844589336866;10,758015705824;9,9545956331989;10,242644425492;9,5626660717543;9,126416171933;9,1500356595377
BEN;Benin;0,86444957857674;0,82525596912011;0,87468914968014;0,90044341689551;0,87202986786183;0,90825774278128;0,84492077502703;0,85820741105698;0,86325918136709;0,87392137948446;0,8931181065138;0,91943219933802;0,95285272649343;0,90995951654724;0,90601242342314;0,93113350537548;0,84466713805041;0,81499519023428;0,7839718658187;0,7593572890865;0,77109710329108;0,76325247189991;0,75680904287222;0,73454163504963;0,76805620655725;0,70597334997189;0,8387410066764;0,85823167804088;0,83586179433889;0,86353187101655;0,87016121033843;0,91927384793839;0,9534016923697;0,97323017206209;0,98538940069465;1,0125157212261;1,1367499682653;1,1888945714361;1,1686198129776;1,1949859898891;1,2554000097717;1,2307577117247;1,1913956901376;1,2308205145364;1,2580781121647;1,2764356807796;1,3957461978845;1,3887265908422;1,4740631109869;1,4521865472977;1,4570918972171;1,3000234802659;1,3342569977546;1,3229104923073;1,3197929501302
BFA;Burkina Faso;1,1216172215849;1,108007793651;1,0309029207452;0,9636933844039;0,97243665796576;0,98111032660634;0,98973197089226;0,99607616952637;1,0126649937259;1,0366560584755;1,0435260622123;1,0612358746973;1,0895128022987;1,0971763080747;1,0968513013175;1,1883836710034;1,2025912061638;1,2164074884448;1,2209594266592;1,2172411041017;1,2832414579047;1,3146474747494;1,2930946054357;1,2891347701677;1,2943529889431;1,301136429412;1,3056702930951;1,3160345927001;1,3180132949611;1,2268313913662;1,2216654665443;1,3272052625738;1,3211295169265;1,5447829461051;1,5202111059898;1,5256203247839;1,5151403580905;1,5312317650348;1,5636976423744;1,5504466928965;1,5586847585452;1,5539545014223;1,566242249942;1,5797444526542;1,5519352292859;1,6018230951365;1,602073335436;1,6151384704973;1,6506273482481;1,662015517439;1,4445173248372;1,6484573681704;1,6170942941341;1,522607381728;1,4954707422427
BGD;Bangladesh;0,78411216689378;0,74958699259658;0,74760599346932;0,74268919947667;0,73706272324979;0,76247106993566;0,7561064377665;0,75818315825305;0,79077197976984;0,80203678571773;0,6968892586625;0,68956631208715;0,69508092366487;0,68059884096077;0,67601889292581;0,68283070624816;0,69116072715495;0,68905546859549;0,69273788284442;0,70807908488059;0,70510568390489;0,68967401233084;0,6981453427655;0,69848958472761;0,70871101037291;0,74519764224576;0,741912675367;0,74697511285326;0,74035386455515;0,76186597445157;0,76266783777951;0,79751432096925;0,80544268542337;0,81279265019858;0,81798280191329;0,83435984939479;0,85437611858075;0,8748913909951;0,91240237365165;0,93525146605894;0,97490323186883;0,99609266828002;1,0191243742201;1,0268287964086;1,0558763271801;1,1008758303194;1,1427280064524;1,1869226840707;1,2053927359263;1,224188498422;1,194183682819;1,2790961126561;1,2871941530381;1,2337017456764;1,2502149724876
BGR;Bulgaria;10,498892320348;10,49946539523;10,777349462688;10,848063307209;10,895949342867;11,590576197807;11,641832084331;11,940380560282;12,60241107336;13,013778242438;13,370919353048;12,925961930556;13,116929469333;12,961388268927;12,713257460898;12,867811453707;12,986387460123;13,011513034553;12,966920168287;12,809253735782;11,395815069999;9,5238162153876;9,0712643497705;9,0293889354883;8,7198798782556;8,9292418059346;9,0956658857132;8,8312903727706;8,5487525891323;7,7485602168081;7,6101727178722;7,9250458419376;7,5719042903751;8,4184902692327;8,2733206414377;8,4564558711714;8,6888161609934;9,2552737272406;8,9110273040661;7,8680119684675;8,3245271239004;9,1489971388171;8,5406398269316;7,8509940787745;8,3805714293482;8,7383426166315;8,4567028348453;8,8316284386573;8,435540047444;8,269525233383;7,57615926633;8,5855977151474;9,1676208155045;7,3100773726166;6,9201741088247
BHR;Bahrain;87,766986266982;85,428410309011;85,864641967049;87,512959551987;89,234190501219;75,826134058094;74,512152934769;79,489759300468;73,812257719864;72,031428500319;68,221858719653;66,101161399658;64,398947944012;61,924030467861;60,628867532048;60,417046356937;63,934802757826;60,387738021163;60,402515235426;58,892139272315;58,60997210806;56,135646426233;62,7570572278;65,143795963086;63,460836706973;61,625914022237;62,3113762341;56,227725893776;56,984352670963;58,171302276324;56,553864860985;55,35050366871;51,844006969593;48,490018951533;45,423855953472;46,281833514905;44,625462289325;42,35962321887;42,499214994759;40,464933648797;38,919963140497;38,069042406359;40,320577884368;43,328634695977;44,010549286782;43,011175413286;41,566640071242;39,579729559814;37,733920240749;38,486697935082;37,252709684272;36,414090821076;36,447698089152;35,897241699575;35,126596013992
